Total_Fare,Airways,Duration,Hopping,Taken_Day,Dept_Day,Days_To_Dept,Session,FlightGroup
6887.0,2,170,0,3,3,52,0,6
7281.0,3,180,0,3,3,52,0,10
7381.0,0,165,0,3,3,52,1,1
7398.0,6,160,0,3,3,52,2,22
7398.0,6,160,0,3,3,52,2,22
7398.0,6,160,0,3,3,52,1,21
7398.0,6,165,0,3,3,52,2,22
7398.0,6,175,0,3,3,52,1,21
7567.0,4,400,0,3,3,52,2,19
7591.0,0,165,0,3,3,52,0,0
8041.0,2,175,0,3,3,52,2,8
8041.0,2,175,0,3,3,52,1,7
8436.0,3,175,0,3,3,52,2,12
8483.0,0,165,0,3,3,52,3,3
8483.0,0,165,0,3,3,52,2,2
8483.0,0,170,0,3,3,52,0,0
8671.0,2,175,0,3,3,52,0,6
9302.0,2,170,0,3,3,52,0,6
4377.0,2,170,0,3,1,53,3,9
4377.0,2,170,0,3,1,53,1,7
4549.0,2,285,0,3,1,53,3,9
4594.0,1,160,0,3,1,53,3,5
4594.0,1,165,0,3,1,53,1,4
4644.0,2,165,0,3,1,53,1,7
4696.0,2,245,0,3,1,53,2,8
4697.0,2,285,0,3,1,53,0,6
4733.0,4,400,0,3,1,53,2,19
4839.0,5,175,0,3,1,53,2,15
4944.0,2,165,0,3,1,53,3,9
4944.0,2,170,0,3,1,53,1,7
4945.0,4,175,0,3,1,53,2,19
4998.0,2,280,0,3,1,53,3,9
5160.0,3,160,0,3,1,53,1,11
5160.0,3,165,0,3,1,53,3,13
5160.0,3,175,0,3,1,53,2,12
5160.0,3,175,0,3,1,53,2,12
5160.0,3,180,0,3,1,53,0,10
5203.0,2,260,0,3,1,53,0,6
5469.0,5,170,0,3,1,53,3,16
5469.0,5,170,0,3,1,53,1,14
5531.0,2,275,0,3,1,53,0,6
5554.0,2,175,0,3,1,53,2,8
5554.0,2,175,0,3,1,53,2,8
5554.0,2,175,0,3,1,53,1,7
5554.0,2,175,0,3,1,53,1,7
5554.0,2,180,0,3,1,53,2,8
5575.0,4,170,0,3,1,53,3,20
5575.0,4,170,0,3,1,53,1,18
6126.0,3,180,0,3,1,53,0,10
6517.0,4,485,0,3,1,53,0,17
6887.0,2,165,0,3,1,53,3,9
6887.0,2,170,0,3,1,53,0,6
6887.0,2,175,0,3,1,53,0,6
7281.0,3,165,0,3,1,53,2,12
7381.0,0,165,0,3,1,53,3,3
7381.0,0,165,0,3,1,53,0,0
7398.0,6,160,0,3,1,53,2,22
7398.0,6,160,0,3,1,53,2,22
7398.0,6,160,0,3,1,53,1,21
7398.0,6,165,0,3,1,53,2,22
7398.0,6,175,0,3,1,53,1,21
8041.0,2,170,0,3,1,53,0,6
8483.0,0,170,0,3,1,53,0,0
8483.0,0,170,0,3,1,53,1,1
9166.0,0,165,0,3,1,53,2,2
3583.0,1,165,0,3,5,54,1,4
3629.0,2,285,0,3,5,54,3,9
3873.0,5,170,0,3,5,54,3,16
3925.0,4,170,0,3,5,54,3,20
4011.0,2,280,0,3,5,54,3,9
4011.0,2,285,0,3,5,54,0,6
4273.0,5,170,0,3,5,54,1,14
4377.0,2,165,0,3,5,54,1,7
4377.0,2,170,0,3,5,54,3,9
4377.0,4,170,0,3,5,54,1,18
4377.0,2,170,0,3,5,54,1,7
4377.0,2,170,0,3,5,54,1,7
4417.0,4,400,0,3,5,54,2,19
4594.0,1,160,0,3,5,54,3,5
4644.0,2,165,0,3,5,54,3,9
4696.0,2,245,0,3,5,54,2,8
4756.0,0,165,0,3,5,54,1,1
4839.0,5,175,0,3,5,54,2,15
4945.0,4,175,0,3,5,54,2,19
5106.0,2,290,0,3,5,54,0,6
5160.0,3,155,0,3,5,54,1,11
5160.0,3,165,0,3,5,54,3,13
5160.0,3,165,0,3,5,54,2,12
5160.0,3,175,0,3,5,54,2,12
5160.0,3,175,0,3,5,54,2,12
5160.0,3,180,0,3,5,54,0,10
5160.0,3,180,0,3,5,54,0,10
5359.0,2,275,0,3,5,54,0,6
5554.0,2,175,0,3,5,54,2,8
5554.0,2,175,0,3,5,54,1,7
6361.0,2,175,0,3,5,54,1,7
6361.0,2,180,0,3,5,54,2,8
6887.0,2,165,0,3,5,54,0,6
6887.0,2,170,0,3,5,54,3,9
6887.0,2,170,0,3,5,54,0,6
6887.0,2,175,0,3,5,54,2,8
6887.0,2,175,0,3,5,54,0,6
7381.0,0,170,0,3,5,54,0,0
7381.0,0,180,0,3,5,54,3,3
7398.0,6,160,0,3,5,54,2,22
7398.0,6,160,0,3,5,54,2,22
7398.0,6,160,0,3,5,54,1,21
7398.0,6,165,0,3,5,54,2,22
7398.0,6,175,0,3,5,54,1,21
9166.0,0,165,0,3,5,54,2,2
3583.0,1,160,0,3,6,55,3,5
3583.0,1,165,0,3,6,55,1,4
3873.0,5,170,0,3,6,55,3,16
3873.0,5,170,0,3,6,55,1,14
3925.0,4,170,0,3,6,55,3,20
3925.0,4,170,0,3,6,55,1,18
4011.0,2,280,0,3,6,55,3,9
4011.0,2,285,0,3,6,55,0,6
4021.0,0,165,0,3,6,55,3,3
4021.0,0,165,0,3,6,55,1,1
4129.0,2,285,0,3,6,55,3,9
4273.0,5,175,0,3,6,55,2,15
4377.0,2,165,0,3,6,55,1,7
4377.0,2,170,0,3,6,55,3,9
4377.0,2,170,0,3,6,55,1,7
4377.0,4,175,0,3,6,55,2,19
4417.0,4,400,0,3,6,55,2,19
4644.0,2,170,0,3,6,55,1,7
4651.0,0,170,0,3,6,55,0,0
4733.0,4,485,0,3,6,55,0,17
4944.0,2,165,0,3,6,55,3,9
5023.0,2,275,0,3,6,55,0,6
5160.0,3,160,0,3,6,55,1,11
5160.0,3,165,0,3,6,55,3,13
5160.0,3,165,0,3,6,55,2,12
5160.0,3,175,0,3,6,55,2,12
5160.0,3,175,0,3,6,55,2,12
5160.0,3,180,0,3,6,55,0,10
5160.0,3,180,0,3,6,55,0,10
5203.0,2,260,0,3,6,55,0,6
5554.0,2,175,0,3,6,55,2,8
5554.0,2,175,0,3,6,55,1,7
5554.0,2,175,0,3,6,55,1,7
5554.0,2,180,0,3,6,55,2,8
5596.0,0,165,0,3,6,55,2,2
5596.0,0,165,0,3,6,55,0,0
5606.0,2,245,0,3,6,55,2,8
6887.0,2,170,0,3,6,55,0,6
6887.0,2,170,0,3,6,55,0,6
6887.0,2,175,0,3,6,55,2,8
6887.0,2,175,0,3,6,55,0,6
7398.0,6,160,0,3,6,55,2,22
7398.0,6,160,0,3,6,55,2,22
7398.0,6,160,0,3,6,55,1,21
7398.0,6,165,0,3,6,55,2,22
7398.0,6,175,0,3,6,55,1,21
8041.0,2,170,0,3,6,55,0,6
3583.0,1,160,0,3,4,56,3,5
3583.0,1,165,0,3,4,56,1,4
3873.0,5,170,0,3,4,56,3,16
3925.0,4,170,0,3,4,56,3,20
4011.0,2,280,0,3,4,56,3,9
4273.0,5,175,0,3,4,56,2,15
4377.0,2,165,0,3,4,56,1,7
4377.0,2,170,0,3,4,56,3,9
4377.0,2,170,0,3,4,56,1,7
4377.0,2,170,0,3,4,56,1,7
4377.0,4,175,0,3,4,56,2,19
4417.0,4,400,0,3,4,56,2,19
4417.0,4,485,0,3,4,56,0,17
4644.0,2,165,0,3,4,56,3,9
4651.0,0,165,0,3,4,56,3,3
4651.0,0,165,0,3,4,56,2,2
4651.0,0,165,0,3,4,56,0,0
4651.0,0,170,0,3,4,56,0,0
4696.0,2,245,0,3,4,56,2,8
4697.0,2,285,0,3,4,56,0,6
5160.0,3,155,0,3,4,56,1,11
5160.0,3,165,0,3,4,56,3,13
5160.0,3,165,0,3,4,56,2,12
5160.0,3,175,0,3,4,56,2,12
5160.0,3,175,0,3,4,56,2,12
5160.0,3,180,0,3,4,56,0,10
5160.0,3,180,0,3,4,56,0,10
5203.0,2,260,0,3,4,56,0,6
5469.0,5,170,0,3,4,56,1,14
5554.0,2,175,0,3,4,56,2,8
5554.0,2,175,0,3,4,56,2,8
5554.0,2,175,0,3,4,56,1,7
5554.0,2,180,0,3,4,56,2,8
5575.0,4,170,0,3,4,56,1,18
5596.0,0,165,0,3,4,56,1,1
6361.0,2,170,0,3,4,56,0,6
6361.0,2,175,0,3,4,56,1,7
6887.0,2,165,0,3,4,56,3,9
6887.0,2,170,0,3,4,56,0,6
7398.0,6,160,0,3,4,56,2,22
7398.0,6,160,0,3,4,56,2,22
7398.0,6,165,0,3,4,56,2,22
7608.0,6,160,0,3,4,56,1,21
7608.0,6,175,0,3,4,56,1,21
8041.0,2,170,0,3,4,56,0,6
8567.0,2,175,0,3,4,56,0,6
9213.0,2,275,1,3,4,56,0,6
3583.0,1,160,0,3,0,57,3,5
3873.0,5,170,0,3,0,57,3,16
3925.0,4,170,0,3,0,57,3,20
4011.0,2,280,0,3,0,57,3,9
4273.0,5,170,0,3,0,57,1,14
4273.0,5,175,0,3,0,57,2,15
4377.0,2,170,0,3,0,57,3,9
4377.0,4,170,0,3,0,57,1,18
4377.0,4,175,0,3,0,57,2,19
4417.0,4,485,0,3,0,57,0,17
4644.0,2,165,0,3,0,57,1,7
4644.0,2,170,0,3,0,57,1,7
4644.0,2,170,0,3,0,57,1,7
4651.0,0,165,0,3,0,57,3,3
4696.0,2,245,0,3,0,57,2,8
4730.0,2,285,0,3,0,57,3,9
4944.0,2,165,0,3,0,57,3,9
5023.0,2,275,0,3,0,57,0,6
5160.0,3,165,0,3,0,57,3,13
5160.0,3,165,0,3,0,57,2,12
5160.0,3,175,0,3,0,57,2,12
5160.0,3,175,0,3,0,57,2,12
5180.0,1,165,0,3,0,57,1,4
5521.0,4,400,0,3,0,57,2,19
5554.0,2,175,0,3,0,57,2,8
5554.0,2,175,0,3,0,57,2,8
5554.0,2,175,0,3,0,57,1,7
5554.0,2,180,0,3,0,57,2,8
5596.0,0,165,0,3,0,57,2,2
5596.0,0,165,0,3,0,57,1,1
5596.0,0,170,0,3,0,57,0,0
5806.0,0,165,0,3,0,57,0,0
5833.0,2,260,0,3,0,57,0,6
6361.0,2,170,0,3,0,57,0,6
6651.0,3,160,0,3,0,57,1,11
6651.0,3,180,0,3,0,57,0,10
6651.0,3,180,0,3,0,57,0,10
6887.0,2,165,0,3,0,57,3,9
6887.0,2,170,0,3,0,57,0,6
6887.0,2,170,0,3,0,57,0,6
7398.0,6,160,0,3,0,57,2,22
7398.0,6,160,0,3,0,57,2,22
7398.0,6,165,0,3,0,57,2,22
7608.0,6,160,0,3,0,57,1,21
7608.0,6,175,0,3,0,57,1,21
8041.0,2,175,0,3,0,57,0,6
8256.0,2,285,1,3,0,57,0,6
4220.0,1,160,0,3,2,58,3,5
4220.0,1,165,0,3,2,58,1,4
4259.0,2,285,0,3,2,58,3,9
4273.0,5,170,0,3,2,58,3,16
4273.0,5,170,0,3,2,58,1,14
4376.0,2,280,0,3,2,58,3,9
4377.0,4,170,0,3,2,58,3,20
4377.0,4,170,0,3,2,58,1,18
4417.0,4,485,0,3,2,58,0,17
4644.0,2,170,0,3,2,58,3,9
4644.0,2,170,0,3,2,58,1,7
4644.0,2,170,0,3,2,58,1,7
4696.0,2,245,0,3,2,58,2,8
4839.0,5,175,0,3,2,58,2,15
4944.0,2,165,0,3,2,58,1,7
4945.0,4,175,0,3,2,58,2,19
5047.0,4,400,0,3,2,58,2,19
5160.0,3,155,0,3,2,58,1,11
5160.0,3,165,0,3,2,58,3,13
5160.0,3,165,0,3,2,58,2,12
5160.0,3,175,0,3,2,58,2,12
5160.0,3,180,0,3,2,58,0,10
5160.0,3,180,0,3,2,58,0,10
5359.0,2,275,0,3,2,58,0,6
5554.0,2,165,0,3,2,58,3,9
5554.0,2,175,0,3,2,58,1,7
5554.0,2,180,0,3,2,58,2,8
5596.0,0,165,0,3,2,58,3,3
5596.0,0,165,0,3,2,58,1,1
5676.0,2,260,0,3,2,58,0,6
5806.0,0,165,0,3,2,58,0,0
6126.0,3,175,0,3,2,58,2,12
6361.0,2,175,0,3,2,58,2,8
6361.0,2,175,0,3,2,58,1,7
6646.0,0,165,0,3,2,58,2,2
6887.0,2,165,0,3,2,58,3,9
6887.0,2,170,0,3,2,58,0,6
6887.0,2,170,0,3,2,58,0,6
6887.0,2,175,0,3,2,58,0,6
7398.0,6,160,0,3,2,58,2,22
7398.0,6,160,0,3,2,58,1,21
7398.0,6,175,0,3,2,58,1,21
7608.0,6,160,0,3,2,58,2,22
7608.0,6,165,0,3,2,58,2,22
8011.0,0,170,0,3,2,58,0,0
8041.0,2,175,0,3,2,58,2,8
8567.0,2,170,0,3,2,58,2,8
3873.0,5,170,0,3,3,59,3,16
3873.0,5,170,0,3,3,59,1,14
3925.0,4,170,0,3,3,59,3,20
3925.0,4,170,0,3,3,59,1,18
4049.0,2,285,0,3,3,59,3,9
4220.0,1,160,0,3,3,59,3,5
4220.0,1,165,0,3,3,59,1,4
4377.0,2,170,0,3,3,59,1,7
4377.0,2,170,0,3,3,59,1,7
4417.0,4,485,0,3,3,59,0,17
4644.0,2,165,0,3,3,59,1,7
4644.0,2,165,0,3,3,59,3,9
4644.0,2,170,0,3,3,59,3,9
4651.0,0,165,0,3,3,59,3,3
4651.0,0,165,0,3,3,59,1,1
4696.0,2,245,0,3,3,59,2,8
4839.0,5,175,0,3,3,59,2,15
4945.0,4,175,0,3,3,59,2,19
5085.0,2,275,0,3,3,59,0,6
5160.0,3,160,0,3,3,59,1,11
5160.0,3,165,0,3,3,59,3,13
5160.0,3,165,0,3,3,59,2,12
5160.0,3,175,0,3,3,59,2,12
5160.0,3,180,0,3,3,59,0,10
5176.0,2,285,0,3,3,59,0,6
5363.0,4,400,0,3,3,59,2,19
5370.0,2,280,0,3,3,59,3,9
5554.0,2,175,0,3,3,59,1,7
5554.0,2,175,0,3,3,59,1,7
5596.0,0,170,0,3,3,59,0,0
5676.0,2,260,0,3,3,59,0,6
5806.0,0,165,0,3,3,59,0,0
6126.0,3,175,0,3,3,59,2,12
6126.0,3,180,0,3,3,59,0,10
6361.0,2,180,0,3,3,59,2,8
6646.0,0,165,0,3,3,59,2,2
6887.0,2,170,0,3,3,59,0,6
6887.0,2,170,0,3,3,59,0,6
6887.0,2,170,0,3,3,59,0,6
6887.0,2,175,0,3,3,59,2,8
6887.0,2,175,0,3,3,59,0,6
7398.0,6,160,0,3,3,59,2,22
7398.0,6,160,0,3,3,59,2,22
7398.0,6,160,0,3,3,59,1,21
7398.0,6,165,0,3,3,59,2,22
7398.0,6,175,0,3,3,59,1,21
8041.0,2,165,0,3,3,59,3,9
3211.0,5,170,0,3,1,60,1,14
3265.0,4,170,0,3,1,60,1,18
3270.0,3,160,0,3,1,60,1,11
3270.0,3,165,0,3,1,60,3,13
3270.0,3,165,0,3,1,60,2,12
3527.0,5,170,0,3,1,60,3,16
3527.0,5,175,0,3,1,60,2,15
3579.0,4,170,0,3,1,60,3,20
3579.0,4,175,0,3,1,60,2,19
4011.0,2,285,0,3,1,60,0,6
4021.0,0,165,0,3,1,60,3,3
4021.0,0,170,0,3,1,60,1,1
4220.0,1,160,0,3,1,60,3,5
4220.0,1,165,0,3,1,60,1,4
4376.0,2,280,0,3,1,60,3,9
4377.0,2,165,0,3,1,60,1,7
4377.0,2,165,0,3,1,60,3,9
4377.0,2,170,0,3,1,60,3,9
4377.0,2,170,0,3,1,60,1,7
4377.0,2,170,0,3,1,60,1,7
4417.0,4,400,0,3,1,60,2,19
4417.0,4,485,0,3,1,60,0,17
4549.0,2,285,0,3,1,60,3,9
4651.0,0,165,0,3,1,60,2,2
4651.0,0,165,0,3,1,60,0,0
4651.0,0,170,0,3,1,60,0,0
4696.0,2,245,0,3,1,60,2,8
5160.0,3,175,0,3,1,60,2,12
5160.0,3,175,0,3,1,60,2,12
5160.0,3,180,0,3,1,60,0,10
5160.0,3,180,0,3,1,60,0,10
5359.0,2,275,0,3,1,60,0,6
5508.0,6,160,0,3,1,60,2,22
5508.0,6,160,0,3,1,60,2,22
5508.0,6,160,0,3,1,60,1,21
5508.0,6,165,0,3,1,60,2,22
5508.0,6,175,0,3,1,60,1,21
5554.0,2,175,0,3,1,60,2,8
5554.0,2,175,0,3,1,60,2,8
5554.0,2,175,0,3,1,60,1,7
5554.0,2,175,0,3,1,60,1,7
5554.0,2,180,0,3,1,60,2,8
5833.0,2,260,1,3,1,60,0,6
6361.0,2,170,0,3,1,60,0,6
6887.0,2,170,0,3,1,60,0,6
6887.0,2,170,0,3,1,60,0,6
6887.0,2,175,0,3,1,60,0,6
7280.0,2,165,0,3,1,60,3,9
3270.0,3,155,0,3,5,61,1,11
3527.0,5,170,0,3,5,61,3,16
3527.0,5,170,0,3,5,61,1,14
3579.0,4,170,0,3,5,61,3,20
3579.0,4,170,0,3,5,61,1,18
3788.0,2,285,0,3,5,61,3,9
3873.0,5,175,0,3,5,61,2,15
3925.0,4,175,0,3,5,61,2,19
4021.0,0,165,0,3,5,61,1,1
4220.0,1,160,0,3,5,61,3,5
4220.0,1,165,0,3,5,61,1,4
4377.0,2,165,0,3,5,61,1,7
4377.0,2,170,0,3,5,61,3,9
4377.0,2,170,0,3,5,61,1,7
4377.0,2,170,0,3,5,61,1,7
4644.0,2,165,0,3,5,61,3,9
4651.0,0,165,0,3,5,61,2,2
4651.0,0,170,0,3,5,61,0,0
4651.0,0,180,0,3,5,61,3,3
4667.0,4,400,0,3,5,61,2,19
4696.0,2,245,0,3,5,61,2,8
4697.0,2,280,0,3,5,61,3,9
4976.0,2,285,0,3,5,61,0,6
5023.0,2,275,0,3,5,61,0,6
5106.0,2,290,0,3,5,61,0,6
5160.0,3,165,0,3,5,61,3,13
5160.0,3,165,0,3,5,61,2,12
5160.0,3,175,0,3,5,61,2,12
5160.0,3,180,0,3,5,61,0,10
5160.0,3,180,0,3,5,61,0,10
5508.0,6,160,0,3,5,61,2,22
5508.0,6,160,0,3,5,61,2,22
5508.0,6,160,0,3,5,61,1,21
5508.0,6,165,0,3,5,61,2,22
5508.0,6,175,0,3,5,61,1,21
5554.0,2,175,0,3,5,61,2,8
5554.0,2,175,0,3,5,61,1,7
5554.0,2,175,0,3,5,61,1,7
5554.0,2,180,0,3,5,61,2,8
6361.0,2,175,0,3,5,61,2,8
6887.0,2,165,0,3,5,61,0,6
6887.0,2,170,0,3,5,61,3,9
6887.0,2,170,0,3,5,61,0,6
6887.0,2,175,0,3,5,61,0,6
7281.0,3,175,0,3,5,61,2,12
3211.0,5,170,0,3,6,62,1,14
3265.0,4,170,0,3,6,62,1,18
3270.0,3,160,0,3,6,62,1,11
3417.0,2,170,0,3,6,62,1,7
3527.0,5,170,0,3,6,62,3,16
3527.0,5,175,0,3,6,62,2,15
3548.0,0,165,0,3,6,62,3,3
3579.0,4,170,0,3,6,62,3,20
3579.0,4,175,0,3,6,62,2,19
3788.0,2,285,0,3,6,62,3,9
3925.0,2,170,0,3,6,62,3,9
3925.0,2,170,0,3,6,62,0,6
3925.0,2,170,0,3,6,62,1,7
3925.0,2,175,0,3,6,62,2,8
3925.0,2,175,0,3,6,62,1,7
3925.0,2,175,0,3,6,62,1,7
3925.0,2,180,0,3,6,62,2,8
4021.0,0,165,0,3,6,62,2,2
4021.0,0,165,0,3,6,62,0,0
4021.0,0,165,0,3,6,62,1,1
4021.0,0,170,0,3,6,62,0,0
4220.0,1,160,0,3,6,62,3,5
4220.0,1,165,0,3,6,62,1,4
4377.0,2,165,0,3,6,62,1,7
4417.0,4,400,0,3,6,62,2,19
4417.0,4,485,0,3,6,62,0,17
4644.0,2,165,0,3,6,62,3,9
4644.0,2,170,0,3,6,62,0,6
4644.0,2,170,0,3,6,62,0,6
4644.0,2,175,0,3,6,62,0,6
4697.0,2,280,0,3,6,62,3,9
4697.0,2,285,0,3,6,62,0,6
4944.0,2,165,0,3,6,62,3,9
5160.0,3,165,0,3,6,62,3,13
5160.0,3,165,0,3,6,62,2,12
5160.0,3,175,0,3,6,62,2,12
5160.0,3,175,0,3,6,62,2,12
5160.0,3,180,0,3,6,62,0,10
5160.0,3,180,0,3,6,62,0,10
5359.0,2,275,0,3,6,62,0,6
5508.0,6,160,0,3,6,62,2,22
5508.0,6,160,0,3,6,62,2,22
5508.0,6,160,0,3,6,62,1,21
5508.0,6,165,0,3,6,62,2,22
5508.0,6,175,0,3,6,62,1,21
5809.0,2,260,0,3,6,62,0,6
6939.0,2,245,0,3,6,62,2,8
3211.0,5,170,0,3,4,63,3,16
3211.0,5,170,0,3,4,63,1,14
3265.0,4,170,0,3,4,63,3,20
3265.0,4,170,0,3,4,63,1,18
3270.0,3,155,0,3,4,63,1,11
3270.0,3,165,0,3,4,63,3,13
3270.0,3,165,0,3,4,63,2,12
3270.0,3,180,0,3,4,63,0,10
3873.0,5,175,0,3,4,63,2,15
3925.0,4,175,0,3,4,63,2,19
4021.0,0,165,0,3,4,63,3,3
4021.0,0,165,0,3,4,63,2,2
4021.0,0,165,0,3,4,63,0,0
4021.0,0,165,0,3,4,63,1,1
4021.0,0,170,0,3,4,63,0,0
4220.0,1,160,0,3,4,63,3,5
4220.0,1,165,0,3,4,63,1,4
4417.0,4,400,0,3,4,63,2,19
4417.0,4,485,0,3,4,63,0,17
5160.0,3,175,0,3,4,63,2,12
5160.0,3,175,0,3,4,63,2,12
5160.0,3,180,0,3,4,63,0,10
5508.0,6,160,0,3,4,63,2,22
5508.0,6,160,0,3,4,63,2,22
5508.0,6,165,0,3,4,63,2,22
5718.0,6,160,0,3,4,63,1,21
5718.0,6,175,0,3,4,63,1,21
3264.0,2,165,0,3,0,64,1,7
3270.0,3,165,0,3,0,64,3,13
3527.0,5,170,0,3,0,64,3,16
3527.0,5,175,0,3,0,64,2,15
3579.0,2,165,0,3,0,64,3,9
3579.0,4,170,0,3,0,64,3,20
3579.0,2,170,0,3,0,64,1,7
3579.0,4,175,0,3,0,64,2,19
3788.0,2,285,0,3,0,64,3,9
3873.0,5,170,0,3,0,64,1,14
3925.0,2,170,0,3,0,64,3,9
3925.0,4,170,0,3,0,64,1,18
3925.0,2,175,0,3,0,64,2,8
3925.0,2,175,0,3,0,64,2,8
3925.0,2,175,0,3,0,64,1,7
3925.0,2,175,0,3,0,64,1,7
3925.0,2,180,0,3,0,64,2,8
4011.0,2,280,0,3,0,64,3,9
4021.0,0,165,0,3,0,64,3,3
4021.0,0,165,0,3,0,64,2,2
4021.0,0,165,0,3,0,64,1,1
4220.0,1,160,0,3,0,64,3,5
4318.0,2,170,0,3,0,64,0,6
4377.0,2,170,0,3,0,64,1,7
4417.0,4,400,0,3,0,64,2,19
4417.0,4,485,0,3,0,64,0,17
4644.0,2,170,0,3,0,64,0,6
4644.0,2,175,0,3,0,64,0,6
4651.0,0,170,0,3,0,64,0,0
4696.0,2,245,0,3,0,64,2,8
4697.0,2,285,0,3,0,64,0,6
4861.0,0,165,0,3,0,64,0,0
5039.0,2,165,0,3,0,64,3,9
5073.0,2,260,0,3,0,64,0,6
5160.0,3,165,0,3,0,64,2,12
5160.0,3,175,0,3,0,64,2,12
5160.0,3,175,0,3,0,64,2,12
5180.0,1,165,0,3,0,64,1,4
5456.0,2,275,0,3,0,64,0,6
5508.0,6,160,0,3,0,64,2,22
5508.0,6,160,0,3,0,64,2,22
5508.0,6,165,0,3,0,64,2,22
5554.0,2,170,0,3,0,64,0,6
5718.0,6,160,0,3,0,64,1,21
5718.0,6,175,0,3,0,64,1,21
6651.0,3,160,0,3,0,64,1,11
6651.0,3,180,0,3,0,64,0,10
6651.0,3,180,0,3,0,64,0,10
3211.0,5,170,0,3,2,65,1,14
3265.0,4,170,0,3,2,65,1,18
3417.0,2,170,0,3,2,65,1,7
3579.0,2,170,0,3,2,65,1,7
3583.0,1,165,0,3,2,65,1,4
3873.0,5,170,0,3,2,65,3,16
3873.0,5,175,0,3,2,65,2,15
3925.0,2,170,0,3,2,65,3,9
3925.0,4,170,0,3,2,65,3,20
3925.0,2,170,0,3,2,65,0,6
3925.0,2,175,0,3,2,65,2,8
3925.0,4,175,0,3,2,65,2,19
3925.0,2,175,0,3,2,65,2,8
3925.0,2,175,0,3,2,65,1,7
3925.0,2,175,0,3,2,65,1,7
3925.0,2,180,0,3,2,65,2,8
4021.0,0,165,0,3,2,65,3,3
4021.0,0,165,0,3,2,65,2,2
4021.0,0,165,0,3,2,65,1,1
4021.0,0,170,0,3,2,65,0,0
4208.0,2,285,0,3,2,65,3,9
4220.0,1,160,0,3,2,65,3,5
4417.0,4,400,0,3,2,65,2,19
4417.0,4,485,0,3,2,65,0,17
4644.0,2,165,0,3,2,65,3,9
4644.0,2,170,0,3,2,65,0,6
4644.0,2,170,0,3,2,65,0,6
4644.0,2,175,0,3,2,65,0,6
4696.0,2,245,0,3,2,65,2,8
4724.0,2,295,0,3,2,65,2,8
4861.0,0,165,0,3,2,65,0,0
4897.0,2,275,0,3,2,65,0,6
4944.0,2,165,0,3,2,65,1,7
4944.0,2,165,0,3,2,65,3,9
5160.0,3,155,0,3,2,65,1,11
5160.0,3,165,0,3,2,65,3,13
5160.0,3,165,0,3,2,65,2,12
5160.0,3,175,0,3,2,65,2,12
5160.0,3,180,0,3,2,65,0,10
5160.0,3,180,0,3,2,65,0,10
5508.0,6,160,0,3,2,65,1,21
5508.0,6,175,0,3,2,65,1,21
5718.0,6,160,0,3,2,65,2,22
5718.0,6,165,0,3,2,65,2,22
6058.0,2,280,0,3,2,65,3,9
6126.0,3,175,0,3,2,65,2,12
6453.0,6,160,0,3,2,65,2,22
3211.0,5,170,0,3,3,66,3,16
3264.0,2,165,0,3,3,66,1,7
3265.0,4,170,0,3,3,66,3,20
3270.0,3,165,0,3,3,66,3,13
3417.0,2,165,0,3,3,66,3,9
3417.0,2,170,0,3,3,66,1,7
3527.0,5,170,0,3,3,66,1,14
3527.0,5,175,0,3,3,66,2,15
3579.0,2,170,0,3,3,66,3,9
3579.0,4,170,0,3,3,66,1,18
3579.0,4,175,0,3,3,66,2,19
3583.0,1,160,0,3,3,66,3,5
3583.0,1,165,0,3,3,66,1,4
3629.0,2,285,0,3,3,66,3,9
3925.0,2,175,0,3,3,66,2,8
3925.0,2,175,0,3,3,66,2,8
3925.0,2,175,0,3,3,66,1,7
3925.0,2,175,0,3,3,66,1,7
3925.0,2,180,0,3,3,66,2,8
4021.0,0,165,0,3,3,66,3,3
4021.0,0,165,0,3,3,66,2,2
4417.0,4,400,0,3,3,66,2,19
4644.0,2,165,0,3,3,66,3,9
4644.0,2,170,0,3,3,66,0,6
4644.0,2,170,0,3,3,66,0,6
4644.0,2,175,0,3,3,66,0,6
4651.0,0,165,0,3,3,66,1,1
4651.0,0,170,0,3,3,66,0,0
4667.0,4,485,1,3,3,66,0,17
4696.0,2,245,0,3,3,66,2,8
4697.0,2,280,0,3,3,66,3,9
4861.0,0,165,0,3,3,66,0,0
4944.0,2,170,0,3,3,66,0,6
5023.0,2,275,1,3,3,66,0,6
5160.0,3,160,0,3,3,66,1,11
5160.0,3,165,0,3,3,66,2,12
5160.0,3,175,0,3,3,66,2,12
5160.0,3,180,0,3,3,66,0,10
5160.0,3,180,0,3,3,66,0,10
5203.0,2,260,0,3,3,66,0,6
5508.0,6,160,0,3,3,66,2,22
5508.0,6,160,0,3,3,66,1,21
5508.0,6,165,0,3,3,66,2,22
5508.0,6,175,0,3,3,66,1,21
6126.0,3,175,0,3,3,66,2,12
6453.0,6,160,0,3,3,66,2,22
7312.0,2,285,1,3,3,66,0,6
3211.0,5,170,0,3,1,67,3,16
3211.0,5,170,0,3,1,67,1,14
3264.0,2,165,0,3,1,67,1,7
3264.0,2,165,0,3,1,67,3,9
3264.0,2,170,0,3,1,67,1,7
3265.0,4,170,0,3,1,67,3,20
3265.0,4,170,0,3,1,67,1,18
3270.0,3,160,0,3,1,67,1,11
3270.0,3,165,0,3,1,67,3,13
3270.0,3,165,0,3,1,67,2,12
